ref_area.label,indicator.label,source.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2011,13.63,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2012,13.59,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2013,12.79,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2014,15.76,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2015,14.95,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2016,15.04,,,Repository: ILO-STATISTICS - Micro data processing
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2017,13.77,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2018,13.63,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Data reference period: Second quarter
Honduras,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - Encuesta Permanente de Hogares de Propósitos Múltiples,2019,13.72,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Data reference period: Second quarter
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2010,16.62,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2011,17.25,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2012,17.49,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2013,17.15,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2014,17.15,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2015,16.63,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2016,17.03,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2017,17,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2018,17.28,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2019,17.81,,,Repository: Eurostat special tabulation
Croatia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2020,17.7,,,Repository: Eurostat special tabulation
Haiti,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HIES - Enquête sur les Conditions de Vie des Ménages Après le Séisme,2012,1.35,,,Repository: ILO-STATISTICS - Micro data processing
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2010,20.8,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2011,21.25,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2012,20.65,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2013,20.97,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2014,21.6,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2015,21.41,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2016,21.68,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2017,22.41,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2018,22.5,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2019,22.12,,,Repository: Eurostat special tabulation
Hungary,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2020,21.6,,,Repository: Eurostat special tabulation
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2010,12.47,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2011,13,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2012,13.58,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2013,13.5,Break in series,Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2014,13.47,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2015,13.71,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2016,13.53,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2017,14.11,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2018,14.39,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2019,14.42,,,Repository: ILO-STATISTICS - Micro data processing
Indonesia,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - National Labour Force Survey,2020,13.8,,,Repository: ILO-STATISTICS - Micro data processing
Isle of Man,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),PC - Population Census,2011,2.04,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old"
Isle of Man,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),PC - Population Census,2016,4.6,,,"Population coverage: Nationals, residents | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 65 for men and 63 for women"
India,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Periodic Labour Force Survey,2018,12.16,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
India,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Periodic Labour Force Survey,2019,12.13,,,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year
India,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - National Sample Survey,2010,11.09,,,Repository: ILO-STATISTICS - Micro data processing
India,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),HS - National Sample Survey,2012,12.48,,,Repository: ILO-STATISTICS - Micro data processing
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2010,11.23,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2011,11.29,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2012,11.2,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2013,11.34,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2014,11.16,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2015,11.39,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2016,11.65,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2017,11.48,Break in series,Break in series: Methodology revised,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2018,11.04,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2019,10.95,,,Repository: Eurostat special tabulation
Ireland,SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - EU Labour Force Survey,2020,11.45,,,Repository: Eurostat special tabulation
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2010,15.57,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2011,15.27,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2012,15.42,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2013,17.18,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2014,17.02,,,Repository: ILO-STATISTICS - Micro data processing
"Iran, Islamic Republic of",SDG indicator 9.2.2 - Manufacturing employment as a proportion of total employment (%),LFS - Labour Force Survey,2015,17,,,Repository: ILO-STATISTICS - Micro data processing
